Names,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor
,0,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.21223,0,0,0,0,0,0,0,0,0,0.19985,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0.00016081,0,0,0.00068742,0,0,0.11564,0.00055414,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,1.76E-03,0,0.000014884,0,0,0,0.00013903,0,0,0,0.022574,0,1.92E-03,0,0,4.04E-05,0,0.00E+00,0.00014162,0,0,0.0026785,3.63E-03,0,0.00010214,0,0,5.0199E-06,0,0,0.0022561,0,0,0,0.00044869,0,0.00050141,0.00001669,0,0,0,0,0,0,0,0,0.00028585,1.5716,1.83E-06,0,0,7.6331E-07,0,0.00011374,0,0,0,0,1.29E-06,0
,0,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.21223,0,0,0,0,0,0,0,0,0,0.19985,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0.00016081,0,0,0.00068742,0,0,0.11564,0.00055414,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,1.76E-03,0,0.000014884,0,0,0,0.00013903,0,0,0,0.022574,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,0.00010214,0,0,5.0199E-06,0,0,0.0022561,0,0,0,0.00044869,0,0.00050141,0.00001669,0,0,0,0,0,0,0,0,0.00028585,1.5716,1.83E-06,0,0,7.6331E-07,0,0.00011374,0,0,0,0,1.29E-06,0
,0,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.21223,0,0,0,0,0,0,0,0,0,0.19985,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0.00016081,0,0,0.00068742,0,0,0.11564,0.00055414,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,1.76E-03,0,0.000014884,0,0,0,0.00013903,0,0,0,0.022574,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,0.00010214,0,0,5.0199E-06,0,0,0.0022561,0,0,0,0.00044869,0,5.01E-04,0.00001669,0,0,0,0,0,0,0,0,2.86E-04,1.5716,1.83E-06,0,0,7.6331E-07,0,0.00011374,0,0,0,0,1.29E-06,0
,0,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.21223,0,0,0,0,0,0,0,0,0,0.19985,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0.00016081,0,0,0.00068742,0,0,0.11564,0.00055414,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,1.76E-03,0,0.000014884,0,0,0,0.00013903,0,0,0,0.022574,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,0.00010214,0,0,5.0199E-06,0,0,0.0022561,0,0,0,0.00044869,0,5.01E-04,0.00001669,0,0,0,0,0,0,0,0,2.86E-04,1.5716,1.83E-06,0,0,7.6331E-07,0,0.00011374,0,0,0,0,1.29E-06,0
,0,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.23658,0.10375,0,0.061013,0,0,0.010943,0,0,0,0.0025776,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0.00016081,0,0,0.00068742,0,0,0.11564,0.00055414,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,1.76E-03,0,0.000014884,0,0,0,0.00013903,0,0,0,0.022574,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,0.00010214,0,0,5.0199E-06,0,0,0.0022561,0,0,0,0.00044869,0,5.01E-04,0.00001669,0,0,0,0,0,0,0,0,2.86E-04,1.5716,1.83E-06,0,0,7.6331E-07,0,0.00011374,0,0,0,0,1.29E-06,0
,0,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.23658,0.10375,0,0.061013,0,0,0.010943,0,0,0,0.0025776,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0.00016081,0,0,0.00068742,0,0,0.11564,0.00055414,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,1.76E-03,0,0.000014884,0,0,0,0.00013903,0,0,0,0.022574,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,0.00010214,0,0,5.0199E-06,0,0,0.0022561,0,0,0,0.00044869,0,5.01E-04,0.00001669,0,0,0,0,0,0,0,0,2.86E-04,1.5716,1.83E-06,0,0,7.6331E-07,0,0.00011374,0,0,0,0,1.29E-06,0
,0,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.23658,0.10375,0,0.061013,0,0,0.010943,0,0,0,0.0025776,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0.00016081,0,0,0.00068742,0,0,0.11564,0.00055414,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,1.76E-03,0,0.000014884,0,0,0,0.00013903,0,0,0,0.022574,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,0.00010214,0,0,5.0199E-06,0,0,0.0022561,0,0,0,0.00044869,0,5.01E-04,0.00001669,0,0,0,0,0,0,0,0,2.86E-04,1.5716,2.59E-08,0,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.23658,0.10375,0,0.061013,0,0,0.010943,0,0,0,0.0025776,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0.00016081,0,0,0.00068742,0,0,0.11564,0.00055414,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,1.76E-03,0,0.000014884,0,0,0,0.00013903,0,0,0,0.022574,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,1.02E-04,0,0,5.0199E-06,0,0,0.0022561,0,0,0,4.49E-04,0,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.23658,0.10375,0,0.061013,0,0,0.010943,0,0,0,0.0025776,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0.00016081,0,0,0.00068742,0,0,0.11564,0.00055414,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,1.76E-03,0,0.000014884,0,0,0,0.00013903,0,0,0,0.022574,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,1.02E-04,0,0,5.0199E-06,0,0,0.0022561,0,0,0,4.49E-04,0,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.14974,0.00046589,0,0,0,0,0,0,0,0,0.43785,0,0.23658,0.10375,0,0.061013,0,0,0.010943,0,0,0,0.0025776,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0.00016081,0,0,0.00068742,0,0,0.11564,0.00055414,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,0.00E+00,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,1.02E-04,0,0,5.0199E-06,0,0,0.0022561,0,0,0,4.49E-04,0,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.14974,0.00046589,0,0,0,0,0,0,0,0,0.43785,0,0.23658,0.10375,0,0.061013,0,0,0.010943,0,0,0,0.0025776,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0.00016081,0,0,0.00068742,0,0,0.11564,0.00055414,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,0.00E+00,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,1.02E-04,0,0,5.0199E-06,0,0,0.0022561,0,0,0,4.49E-04,0,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.14974,0.00046589,0,0,0,0,0,0,0,0,0.43785,0,3.1491E-06,0.41371,0,0.000013313,0,0,0.00E+00,0,0,0,0.001431,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,0.00E+00,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,1.02E-04,0,0,5.0199E-06,0,0,0.0022561,0,0,0,4.49E-04,0,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.14974,0.00046589,0,0,0,0,0,0,0,0,0.43785,0,3.1491E-06,0.41371,0,0.000013313,0,0,0.00E+00,0,0,0,0.001431,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,0.00E+00,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,1.02E-04,0,0,5.0199E-06,0,0,0.0022561,0,0,0,4.49E-04,0,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.14974,0.00046589,0,0,0,0,0,0,0,0,0.43785,0,3.1491E-06,0.41371,0,0.000013313,0,0,0.00E+00,0,0,0,0.001431,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,0.00E+00,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,1.02E-04,0,0,5.0199E-06,0,0,0.0022561,0,0,0,4.49E-04,0,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.14974,0.00046589,0,0,0,0,0,0,0,0,0.43785,0,3.1491E-06,0.41371,0,0.000013313,0,0,0.00E+00,0,0,0,0.001431,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0.050342,0,0,0.0016272,0.0054802,0,0.00E+00,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,1.02E-04,0,0,5.0199E-06,0,0,0.0022561,0,0,0,4.49E-04,0,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.14974,0.00046589,0,0,0,0,0,0,0,0,0.43785,0,3.1491E-06,0.41371,0,0.000013313,0,0,0.00E+00,0,0,0,0.001431,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0,0,0,0,0.057607,0,0.00E+00,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,1.02E-04,0,0,5.0199E-06,0,0,0.0022561,0,0,0,4.49E-04,0,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0,0,0,0,0,0,0.023414,0,0,0,0.56577,0,3.1491E-06,0.41371,0,0.000013313,0,0,0.00E+00,0,0,0,0.001431,0,0.059472,0,0,0.00E+00,0,4.09E-02,0.084201,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0,0,0,0,0.057607,0,0.00E+00,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,1.02E-04,0,0,5.0199E-06,0,0,0.0022561,0,0,0,4.49E-04,0,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0,0,0,0,0,0,0.023414,0,0,0,0.56577,0,3.1491E-06,0.41371,0,0.000013313,0,0,0.00E+00,0,0,0,0.001431,0,0.059472,0,0,0.00E+00,0,0.040859,0.084201,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0,0,0,0,0.057607,0,0.00E+00,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,1.02E-04,0,0,5.0199E-06,0,0,0.0022561,0,0,0,4.49E-04,0,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0,0,0,0,0,0,0.023414,0,0,0,0.56577,0,3.1491E-06,0.41371,0,0.000013313,0,0,0.00E+00,0,0,0,0.001431,0,0.059472,0,0,0.00E+00,0,0.040859,0.084201,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0,0,0,0,0.057607,0,0.00E+00,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,1.02E-04,0,0,5.0199E-06,0,0,0.0022561,0,0,0,4.49E-04,0,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0,0,0,0,0,0,0.023414,0,0,0,0.56577,0,3.1491E-06,0.41371,0,0.000013313,0,0,0.00E+00,0,0,0,0.001431,0,0.059472,0,0,0.00E+00,0,0.040859,0.084201,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0,0,0,0,0.057607,0,0.00E+00,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00E+00,0.00083143,0,2.96E-06,0,0.00E+00,0.0067994,0,0,0,7.88E-04,2.3785,1.02E-04,0,0,5.0199E-06,0,0,0.0022561,0,0,0,4.49E-04,0,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0,0,0,0,0,0,0.023414,0,0,0,0.56577,0,0.065486,0,0,0,0,0.31025,0.00E+00,0,0,0,0.04035,0,0.059472,0,0,0.00E+00,0,0.040859,0.084201,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.057607,0,0.00E+00,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0,0.00083143,0,2.9587E-06,0,0,0.0067994,0,0,0,0.00078773,2.3785,1.02E-04,0,0,5.0199E-06,0,0,0.0022561,0,0,0,4.49E-04,0,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0,0,0,0,0,0,0.023414,0,0,0,0.56577,0,0.065486,0,0,0,0,0.31025,0.00E+00,0,0,0,0.04035,0,0.059472,0,0,0.00E+00,0,0.040859,0.084201,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.057607,0,0.00E+00,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0,0.00083143,0,2.9587E-06,0,0,0.0067994,0,0,0,0.00078773,2.3785,0.00E+00,0,0,0.000001055,0,0,0,0,0,0,2.83E-03,0.0030266,1.40E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.0060938,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.065486,0,0,0,0,0.31025,0.00E+00,0,0,0,0.04035,0,0.059472,0,0,0.00E+00,0,0.040859,0.084201,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.057607,0,0,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00053324,0,0,0.000014998,0,0,0,0,0,0,0.0079274,0,0.00E+00,0,0,0.000001055,0,0,0,0,0,0,2.83E-03,0.0030266,1.4036E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.0060938,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.065486,0,0,0,0,0.31025,0.00E+00,0,0,0,0.04035,0,0.059472,0,0,0.00E+00,0,0.040859,0.084201,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.057607,0,0,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00053324,0,0,0.000014998,0,0,0,0,0,0,0.0079274,0,0.00E+00,0,0,0.000001055,0,0,0,0,0,0,2.83E-03,0.0030266,1.4036E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.0060938,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.065486,0,0,0,0,0.31025,0.00E+00,0,0,0,0.04035,0,0.014562,0,0,0.00E+00,0,0.07262,0,0,0,0,0.098541,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0,0,0,0,0.057607,0,0,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00053324,0,0,0.000014998,0,0,0,0,0,0,0.0079274,0,0.00E+00,0,0,0.000001055,0,0,0,0,0,0,2.83E-03,0.0030266,1.4036E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.0060938,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.065486,0,0,0,0,0.31025,0.00E+00,0,0,0,0.04035,0,0.014562,0,0,0.00E+00,0,0.07262,0,0,0,0,0.098541,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0,0,0,0,0.057607,0,0,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00053324,0,0,0.000014998,0,0,0,0,0,0,0.0079274,0,0.00E+00,0,0,0.000001055,0,0,0,0,0,0,2.83E-03,0.0030266,1.4036E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.0060938,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.065486,0,0,0,0,0.31025,0,0,0,0,0.04035,0,0.014562,0,0,0.00E+00,0,0.07262,0,0,0,0,0.098541,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0,0,0,0,0.057607,0,0,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00053324,0,0,0.000014998,0,0,0,0,0,0,0.0079274,0,0.00E+00,0,0,0.000001055,0,0,0,0,0,0,2.83E-03,0.0030266,1.4036E-06,0,0,0,0,0,0.00042889,0,0,0,3.87E-04,0.2567,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.0060938,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.065486,0,0,0,0,0.31025,0,0,0,0,0.04035,0,0.014562,0,0,0.00E+00,0,0.07262,0,0,0,0,0.098541,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0,0,0,0,0.057607,0,0,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00053324,0,0,0.000014998,0,0,0,0,0,0,0.0079274,0,0.00E+00,0,0,0.000001055,0,0,0,0,0,0,2.83E-03,0.0030266,0.000056504,0,0,0,0,0,0,0,0,0,7.77E-04,0.09525,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.0060938,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.065486,0,0,0,0,0.31025,0,0,0,0,0.04035,0,0.014562,0,0,0.00E+00,0,0.07262,0,0,0,0,0.098541,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0,0,0,0,0.057607,0,0,0,0.0093041,0,0,0.00011877,0,0,0,0,0.015141,0,0.00053324,0,0,0.000014998,0,0,0,0,0,0,0.0079274,0,0.00E+00,0,0,0.000001055,0,0.00E+00,0,0,0,0,0.0028273,0.0030266,0.000056504,0,0,0,0,0,0,0,0,0,7.77E-04,0.09525,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.0060938,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.065486,0,0,0,0,0.31025,0,0,0,0,0.04035,0,0.014562,0,0,0.00E+00,0,0.07262,0,0,0,0,0.098541,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0,0,0,0,0.057607,0,0.021225,0,0,0.0032326,0,0,0,0,0,0,0.00064932,1.1969,0.00053324,0,0,0.000014998,0,0,0,0,0,0,0.0079274,0,0.00E+00,0,0,0.000001055,0,0.00E+00,0,0,0,0,0.0028273,0.0030266,0.000056504,0,0,0,0,0,0,0,0,0,7.77E-04,0.09525,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.0060938,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.065486,0,0,0,0,0.31025,0,0,0,0,0.04035,0,0.014562,0,0,0.00E+00,0,0.07262,0,0,0,0,0.098541,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0,0,0,0,0.057607,0,0.021225,0,0,0.0032326,0,0,0,0,0,0,0.00064932,1.1969,0.00053324,0,0,0.000014998,0,0,0,0,0,0,0.0079274,0,0.00E+00,0,0,0.000001055,0,0.00E+00,0,0,0,0,0.0028273,0.0030266,0.000056504,0,0,0,0,0,0,0,0,0,7.77E-04,0.09525,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.0060938,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.065486,0,0,0,0,0.31025,0,0,0,0,0.04035,0,0.014562,0,0,0.00E+00,0,0.07262,0,0,0,0,0.098541,0,0,0,0,0,0,0,0,0,0,0.11564,0.0019411,0,0,0,0,0,0,0,0,0,0,0,0.057607,0,0.021225,0,0,0.0032326,0,0,0,0,0,0,0.00064932,1.1969,0.00053324,0,0,0.000014998,0,0,0,0,0,0,0.0079274,0,0.00E+00,0,0,0.000001055,0,0.00E+00,0,0,0,0,0.0028273,0.0030266,0.000056504,0,0,0,0,0,0,0,0,0,7.77E-04,0.09525,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
,0.0060938,0,0,0,0,0,0.06238,0,0,0,0.52329,0,0.065486,0,0,0,0,0.31025,0,0,0,0,0.04035,0,0.014562,0,0,0.00E+00,0,0.07262,0,0,0,0,0.098541,0,0.10719,0,0,0,0,0.00050229,0,0,0,0,0.012354,0,0.052318,0,0,0,0,0,0,0,0,0,0.0055663,0,0.021225,0,0,0.0032326,0,0,0,0,0,0,0.00064932,1.1969,0.00053324,0,0,0.000014998,0,0,0,0,0,0,0.0079274,0,0.00E+00,0,0,0.000001055,0,0.00E+00,0,0,0,0,0.0028273,0.0030266,0.000056504,0,0,0,0,0,0,0,0,0,7.77E-04,0.09525,2.59E-08,0.00E+00,0,0,0,0,0.00010644,0,0,0,1.63E-05,0
